state,district,demo_update_intensity,total_enrollments,bio_refresh_rate,age_disparity,update_enrol_ratio,temporal_volatility,demo_update_intensity_normalized,bio_refresh_rate_normalized,age_disparity_normalized,update_enrol_ratio_normalized,temporal_volatility_normalized,demo_update_intensity_state_norm,bio_refresh_rate_state_norm,age_disparity_state_norm,update_enrol_ratio_state_norm,temporal_volatility_state_norm,UFI,UFI_Category,UFI_weighted
Gujarat,Sabar Kantha,5.666808691947167,2347.0,37.79761904761905,77.88732804001978,11.930123561994035,58.1047784689623,0.1837871372424074,1.47091723008572,0.0016962960401474846,0.12827828943073294,17.715989974006046,0.697971705365983,0.18600502109312192,0.2938886936513657,0.300826785629439,1.1178283759605774,0.550253366892942,Low Friction,0.03569005532949385
Gujarat,Sabarkantha,421.4493691362018,3091.0,5504.841396299855,4863.779718583212,2702.749919120026,214.300209547506,13.6685350179955,60.6168755859236,0.1059275043116533,29.061236003310903,65.33955491800042,51.909240437113915,64.86533985328141,18.35227762554614,68.15181471542164,65.46161953676868,53.49785604219214,High Friction,4.569901147614091
Gujarat,Surat,792.4985405720957,17130.0,35.60661863566055,24375.685831406667,2003.6193812025683,298.14259943290506,25.702480171513308,1.447271408730514,0.5308742820199045,21.543856235464666,90.9028730777945,97.61076964697989,0.16014702437905706,91.97566081824459,50.52272719053633,100.0,76.0449399907918,Very High Friction,35.99971872439584
Gujarat,Surendra Nagar,269.3655303030303,4224.0,1345.1007124292385,4748.299811219615,2108.1439393939395,240.28591658363263,8.73611981229001,15.579657344642756,0.10341248531553601,22.667753356782587,73.26252678795409,33.17731880018992,15.614682673751199,17.9165425711785,53.15839032484102,76.16627904667259,42.10927399520993,Moderate Friction,4.915560960502052
Gujarat,Surendranagar,14.452554744525548,1370.0,57.47943722943724,244.3299992061602,25.328467153284677,77.14720229053053,0.46872831018808053,1.6833283068398819,0.005321225166816525,0.272343569908743,23.521973550449434,1.780097905240132,0.41828813117129393,0.9219192145048634,0.6386758124548639,8.962243114023268,2.5446471135271196,Low Friction,0.09634286432312157
Gujarat,Tapi,192.3542770628312,1321.0,2395.439017535244,7840.018518518518,2458.1377744133238,147.3465694136152,6.238474569989984,26.915169556101354,0.17074654763882352,26.43105138419083,44.92557092925119,23.691966694900522,28.0106841960923,29.58238340678528,61.98374069375233,37.88046041781441,37.991373342313324,Moderate Friction,1.3869449823185271
Gujarat,The Dangs,0.0,0.0,654.409857396225,0.0,0.0,209.81578630532212,0.0,8.1255498599316,0.0,0.0,63.972266386986284,0.0,7.463209144855941,0.0,0.0,63.6142877001117,12.592612547608477,Low Friction,0.0
Gujarat,Vadodara,385.2797001153402,6936.0,254.67663844617016,6017.157865049708,2573.327566320646,201.31737517869635,12.495472667435473,3.8115295459940928,0.1310467481203316,27.669626105480944,61.381123794562384,47.45428052204054,2.7455923860011877,22.704266649703015,64.88833549168012,60.11341711155189,45.851763897648965,Moderate Friction,8.788941119085068
Gujarat,Valsad,382.1428571428572,4452.0,380.85869650510654,8112.589523403601,1829.245283018868,272.34283086542723,12.393737913144074,5.173317698478633,0.17668282928926116,19.668904067551573,83.03659334458348,47.06792062214124,4.234782084393504,30.61086311675501,46.12575685061916,89.3719367510295,47.90595898336798,Moderate Friction,5.8940812323878475
Haryana,Ambala,765.3046062407133,1346.0,3216.1464136496857,64072.55469755469,4762.778603268945,257.871719182543,24.8205207455272,35.77244788772491,1.3954262336454846,51.21163154679999,78.62439048895014,58.893180119525844,67.94851943575506,4.267881069667902,74.05112729548249,82.65249873687549,57.76402426860302,High Friction,2.14869080186651
Haryana,Bhiwani,832.7659574468084,1410.0,570.3644176831172,257121.65718349928,5769.078014184397,262.9177262473801,27.00844154657556,7.2185105721573715,5.599812702426068,62.031835245160735,80.16290441026504,64.08459472135762,12.050265359786504,17.126906496471836,89.69695339454236,84.26983426275171,61.19921024166661,High Friction,2.3847142860508477
Haryana,Charkhi Dadri,0.0,0.0,12.050097637302065,0.0,0.0,275.3162618772287,0.0,1.193043575528312,0.0,0.0,83.94318442678875,0.0,0.25458613763227467,0.0,0.0,88.24378671373668,16.590002678302568,Low Friction,0.0
Haryana,Faridabad,419.0527271226999,12119.0,62.268566991078615,18304.7081008231,1091.269906757983,293.8350656581137,13.59080661765576,1.7350137863005846,0.398655399393438,11.733846361164746,89.58951766748758,32.24774493288914,1.3155672628810808,1.2192789495918308,16.966937477127477,94.17939458481361,31.237083274279595,Moderate Friction,10.461854696725007
Haryana,Fatehabad,0.0,0.0,4.4453607770139785,0.0,0.0,292.2215869758309,0.0,1.1109713640078296,0.0,0.0,89.09757237638105,0.0,0.09391851125742266,0.0,0.0,93.66224580567605,17.59335333211009,Low Friction,0.0
Haryana,Gurugram,597.2769953051643,6390.0,13.28152937131037,10629.57319223986,1353.8028169014085,294.26772516507856,19.371013753097838,1.2063334930630438,0.23149982632848518,14.556723463607934,89.7214343822487,45.96279883711085,0.28060297652895777,0.7080372309166141,21.048768602962507,94.31806969609092,35.86353688428669,Moderate Friction,6.333232021295895
Haryana,Hisar,581.8364073777066,2494.0,117.41100258615846,107259.24657534246,3824.2983159583,274.4490340260177,18.87024134188873,2.3301246653563683,2.3359824995084,41.1206509048065,83.67876899793656,44.774585257122126,2.4805785449748057,7.144552143528257,59.45974503550444,87.96582467468865,45.936466489923006,Moderate Friction,3.1661060501828926
Haryana,Jhajjar,1036.7207514944491,1171.0,442.45852872617,529317.3224978615,4448.420153714774,293.3184461211092,33.62314653531954,5.8381184078988175,11.527919890553271,47.831501913828596,89.43200176640148,79.77971314105584,9.347958106343997,35.25789460400803,69.163518715825,94.01380878205451,65.04748625288687,High Friction,2.105032648946539
Haryana,Jind,843.7214611872147,1752.0,1233.381709332182,96.80365296803652,4481.278538812786,305.9100181293312,27.3637527594561,14.373958078318413,0.0021082717475828555,48.184810696585636,93.2757677066469,64.92766354627065,26.058036628114493,0.006448103715033414,69.67439706233198,98.0544996865599,56.67457816504891,High Friction,2.74406137750907
Haryana,Kaithal,385.2941176470589,1530.0,1368.173972057598,51289.93421052631,4307.254901960784,212.60118077613092,12.495940259871485,15.82866970095116,1.1170355241360608,46.31362685344373,64.82152563585959,29.649888011316765,28.905834428835185,3.416429082856151,66.968697814396,68.14248139059585,41.70375616492039,Moderate Friction,1.7633479876282492
Haryana,Karnal,939.1774891774892,1848.0,200.9762357291902,1278706.7682179841,4545.941558441559,295.0742103060405,30.459602834965803,3.2319814443973067,32.6959962301402,48.88009784129134,89.96732952285403,72.27337792468055,4.246087056737224,100.0,70.67977016419191,94.57656260995512,75.39786381633286,Very High Friction,3.850635686958218
Haryana,Kurukshetra,841.1708253358926,1042.0,1.439824459949584,69354.61599506217,5704.126679462572,281.54523326155675,27.281029998419807,1.0785348685868354,1.5104634276056426,61.33344800121788,85.84238097311191,64.73138215009676,0.03041961643466903,4.619719848796807,88.68709760317802,90.24028346455238,58.80319986417442,High Friction,1.6933241469799571
Haryana,Mahendragarh,812.3467600700526,1142.0,102.3248984526317,827312.0946538125,3626.8826619964975,275.3729655157749,26.346201821420458,2.1673116775812824,18.017901826164977,38.997945111737856,83.96047321298576,62.51325768875758,2.1618497596259107,55.10736452053878,56.39034942857602,88.26196124418993,59.069651805829544,High Friction,1.864240496400645
Haryana,Mewat,642.3603504928806,3652.0,1929.5988659917357,150405.65067148354,1798.3844468784228,282.13801401624005,20.833166657431363,21.887706784593437,3.275661344021869,19.33707386898515,86.02311822370419,49.432139196245735,40.76723170704869,10.018539643096304,27.96107203274298,90.43028029992858,43.193218704037136,Moderate Friction,4.3593100651414565
Haryana,Nuh,0.0,1506.0,0.0,0.0,0.0,0.0,0.0,1.0629959249257566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Haryana,Palwal,920.5786026200874,1832.0,4733.210436896324,506642.4093311464,3000.7096069869,259.71487025168244,29.856399815047613,52.14498012565105,11.034086472675284,32.2650384518154,79.18636227030535,70.84212092306888,100.0,33.74751573559247,46.654683661183114,83.2432616243175,62.24480936602103,High Friction,3.1513746236990614
Haryana,Panchkula,0.0,0.0,196.4548198478271,0.0,0.0,293.4110452761038,0.0,3.1831851997139315,0.0,0.0,89.46023499858498,0.0,4.15056170578055,0.0,0.0,94.04348846761866,18.017676779959093,Low Friction,0.0
Haryana,Panipat,366.5747241725176,3988.0,455.2420143806259,38256.047963835576,1776.5546639919758,284.91477773011235,11.888828934146106,5.976080964378623,0.8331725366083061,19.102349794857485,86.8697459781052,28.209357531512385,9.618038759314887,2.5482402516313645,27.62166510959784,91.32028274021545,33.40487088334797,Moderate Friction,3.681598040149004
Haryana,Rewari,0.0,0.0,336.5846289999132,0.0,0.0,276.14314114058146,0.0,4.695500950849487,0.0,0.0,84.1952976802124,0.0,7.111127499765669,0.0,0.0,88.50881630863162,17.235971675924084,Low Friction,0.0
Haryana,Rohtak,558.7337478801583,1769.0,216.0239453354476,15253.1767627686,3715.884680610515,305.9100181293312,18.12097100605151,3.394380068885251,0.33219657155345694,39.95493660007916,95.12645315086138,42.99674532785187,4.564004669040228,1.016016056569115,57.77414245339097,100.0,46.2844120818318,Moderate Friction,2.2627366304479883
Haryana,Sirsa,1202.892885066458,1279.0,141.51207097771515,115.48084440969508,6431.743549648162,270.6861382653999,39.01247629371809,2.5902293894567783,0.002515039403898953,69.15712618722574,82.53147224670731,92.56730818948296,2.9897692668511042,0.007692193827636028,100.0,86.75974927375918,68.04864033998219,High Friction,2.405256625530944
Haryana,Sonipat,738.3586906408484,2169.0,312.1283243167253,44962.32083044147,3564.776394651913,265.1156960422222,23.94660511546328,4.431562428341303,0.9792274134931188,38.33014936792248,80.83305946247631,56.819586614446074,6.59443159094771,2.9949459456764806,55.42472841360284,84.9743228986819,47.13016032746822,Moderate Friction,2.8250744162022543
Haryana,Yamuna Nagar,1299.4791666666663,1344.0,4723.918295593977,764538.2265275707,5861.383928571428,298.0930565022642,42.14498299319726,52.04469702572857,16.65075948598133,63.02435177194925,90.8877675720918,100.0,99.80368205837812,50.92598912961744,91.13211500623444,95.5441568161409,87.46302634021349,Very High Friction,3.2485921625327325
Haryana,Yamunanagar,0.0,0.0,29.95684695051784,0.0,0.0,82.55712357158131,0.0,1.3862976675867742,0.0,0.0,25.171443933103994,0.0,0.6329075655922292,0.0,0.0,26.461034863966297,5.023121922698436,Low Friction,0.0
Himachal Pradesh,Bilaspur,0.0,0.0,204.4803623921796,0.0,0.0,186.72431334895717,0.0,3.26979885083266,0.0,0.0,56.93173866862462,0.0,19.677749035705457,0.0,0.0,64.02652995896038,13.73212474663971,Low Friction,0.0
Himachal Pradesh,Chamba,0.0,0.0,402.5967633643473,0.0,0.0,152.877661996416,0.0,5.407920322355668,0.0,0.0,46.611986114441855,0.0,36.666064626409636,0.0,0.0,49.256764898414836,12.43630172804638,Low Friction,0.0
Himachal Pradesh,Hamirpur,0.0,0.0,-4.562318138497649,0.0,0.0,150.3811354714837,0.0,1.013758252910853,0.0,0.0,45.85080192183425,0.0,1.752514116458177,0.0,0.0,48.16734810924399,9.195860613260734,Low Friction,0.0
Himachal Pradesh,Kangra,464.26953567383913,1766.0,453.4921683560861,82165.57895402517,3628.255945639864,131.48087661052386,15.057287709678722,5.9571961908890545,1.789471403416537,39.01271130219337,40.08816405779451,100.0,41.030303012901555,100.0,82.50548089382633,39.91978529860533,78.95971935432738,Very High Friction,3.853609627739178
Himachal Pradesh,Kinnaur,0.0,0.0,7.155403960360664,0.0,0.0,75.48309221174534,0.0,1.140218824039582,0.0,0.0,23.01459088333973,0.0,2.757298980521698,0.0,0.0,15.48386368064754,3.1468724119038023,Low Friction,0.0
Himachal Pradesh,Kullu,0.0,0.0,40.87271584425604,0.0,0.0,106.29768993447496,0.0,1.5041044395021927,0.0,0.0,32.40987847746618,0.0,5.648530258412138,0.0,0.0,28.930522378414636,5.92290347345338,Low Friction,0.0
Himachal Pradesh,Lahaul And Spiti,0.0,0.0,-11.985879154132574,0.0,0.0,40.0,0.0,0.793189707339639,0.0,0.0,12.195891932343812,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Himachal Pradesh,Lahul & Spiti,0.0,0.0,100.94551282051282,0.0,0.0,42.96689244236598,0.0,2.152425004781497,0.0,0.0,13.100489422393391,0.0,10.799722327524675,0.0,0.0,1.2946717794096854,1.1821640590313651,Low Friction,0.0
Himachal Pradesh,Lahul And Spiti,0.0,0.0,46.488330510069645,0.0,0.0,59.27940855466775,0.0,1.5647095495983647,0.0,0.0,18.07413151364963,0.0,6.130064516608309,0.0,0.0,8.413013502954279,2.112591004189337,Low Friction,0.0
Himachal Pradesh,Mandi,433.3012512030799,1039.0,116.68701495988051,64774.088415617945,4397.593840230991,154.83084297624666,14.052917762220046,2.32231121083536,1.4107048277111225,47.28499352957846,47.207505718299956,93.32967552441019,12.149542962782894,78.83360555624097,100.0,50.109080357700556,77.16469740447543,Very High Friction,2.215672809264888
Himachal Pradesh,Shimla,0.0,0.0,70.55623475331134,0.0,0.0,148.69303036662745,0.0,1.8244563579621211,0.0,0.0,45.33610323610263,0.0,8.193867164368292,0.0,0.0,47.43070460686211,9.61766178679933,Low Friction,0.0
Himachal Pradesh,Sirmaur,0.0,0.0,236.4918005334796,0.0,0.0,269.16174505006643,0.0,3.615274252608505,0.0,0.0,82.06668887379219,0.0,22.422703067719738,0.0,0.0,100.0,20.724869178815023,Low Friction,0.0
Himachal Pradesh,Solan,0.0,0.0,609.9576049681937,0.0,0.0,104.33416766893323,0.0,7.645810096299982,0.0,0.0,31.811205843533735,0.0,54.447083265119154,0.0,0.0,28.073694261176858,10.00530310027721,Low Friction,0.0
Himachal Pradesh,Una,0.0,0.0,1141.1921390286325,0.0,0.0,130.71356732241028,0.0,13.379025307738804,0.0,0.0,39.85421352888159,0.0,100.0,0.0,0.0,39.58495223650505,16.12760033820958,Low Friction,0.0
Jammu & Kashmir,Anantnag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629959249257566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jammu & Kashmir,Badgam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629959249257566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jammu & Kashmir,Baramula,0.0,0.0,11.904761904761903,0.0,0.0,85.26668847366659,0.0,1.191475076157241,0.0,0.0,25.99758295134159,0.0,11.904761904761903,0.0,0.0,60.29265362905048,12.355186681786899,Low Friction,0.0
Jammu & Kashmir,Jammu,0.0,0.0,49.81481481481481,0.0,0.0,82.10178121903839,0.0,1.6006097955232799,0.0,0.0,25.032611280008176,0.0,49.81481481481481,0.0,0.0,58.054726247476374,15.231475740919304,Low Friction,0.0
Jammu & Kashmir,Kargil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629959249257566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jammu & Kashmir,Kathua,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.142220795270227,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.695483286529283,Low Friction,0.0
Jammu & Kashmir,Leh (Ladakh),0.0,0.0,0.0,0.0,0.0,141.4213562373095,0.0,1.0629959249257566,0.0,0.0,43.118989439893085,0.0,0.0,0.0,0.0,100.0,18.775106781173363,Low Friction,0.0
Jammu & Kashmir,Rajauri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629959249257566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jammu & Kashmir,Srinagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629959249257566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jammu & Kashmir,Udhampur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629959249257566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jammu And Kashmir,Anantnag,925.8815232722144,1418.0,54.16871079315289,564970.9745762711,2912.482369534556,284.5626324816027,30.028385258470653,1.6475981237504318,12.304415250701295,31.31637777426462,86.7623778432224,92.02459087920151,10.855271199285168,100.0,78.76524647168925,89.18668989241212,82.43983195051364,Very High Friction,3.230611626525586
Jammu And Kashmir,Badgam,0.0,0.0,673.4256133595203,0.0,0.0,264.1307052264846,0.0,8.330772627571493,0.0,0.0,80.53273842389915,0.0,100.0,0.0,0.0,80.34469231296778,23.78028506129417,Low Friction,0.0
Jammu And Kashmir,Bandipore,0.0,0.0,-11.985879154132574,0.0,0.0,277.0002186182588,0.0,0.8337791499633475,0.0,0.0,84.45661828759738,0.0,0.0,0.0,0.0,85.91402529060893,16.130449988316116,Low Friction,0.0
Jammu And Kashmir,Baramula,733.3110814419226,1498.0,-11.985879154132574,47191.75236806496,3473.965287049399,248.8355972235663,23.782899987053476,0.8742899043618054,1.0277818572545931,37.3537057054552,75.86930131647117,72.88475961630944,0.5403600059070957,8.352951654456024,93.9500046183171,73.72567364426794,60.05429542458468,High Friction,2.4861499114557923
Jammu And Kashmir,Budgam,0.0,0.0,-4.139897794981523,0.0,0.0,305.9100181293312,0.0,1.0183171183154738,0.0,0.0,94.3809077392495,0.0,2.461492982530933,0.0,0.0,100.0,18.98914549206843,Low Friction,0.0
Jammu And Kashmir,Doda,136.8972746331237,1908.0,48.08094743152821,13750.321958503127,1273.846960167715,213.2298428629488,4.439881345714575,1.58189746750406,0.29946612980454657,13.697000554748753,65.01320300767941,13.606401438996036,9.978911143182605,2.4338103331442618,34.4499492372401,58.317142185640705,25.0794086060343,Moderate Friction,1.3224129230430688
Jammu And Kashmir,Ganderbal,0.0,0.0,328.2122339516064,0.0,0.0,288.04015745532007,0.0,4.60514398124467,0.0,0.0,87.8226658125095,0.0,50.30503017703766,0.0,0.0,90.69160262120838,21.401710725017114,Low Friction,0.0
Jammu And Kashmir,Jammu,504.8747152619591,2195.0,92.63225800283544,51347.988505747126,3345.1936218678816,230.03962080352065,16.37420347645223,2.062706291254013,1.1182998796297556,35.96909230637392,70.1384588869272,50.18016662978098,16.392266379331897,9.088606462351127,90.46750046560939,65.5916402790255,52.986862518467994,High Friction,3.2142092919175695
Jammu And Kashmir,Kargil,0.0,0.0,27.46862440515817,0.0,0.0,132.90781265398684,0.0,1.3594441510477344,0.0,0.0,40.523233002305524,0.0,7.011677449826141,0.0,0.0,23.557464950308212,5.03263844011283,Low Friction,0.0
Jammu And Kashmir,Kathua,0.0,0.0,117.92139525336104,0.0,0.0,250.21437216217024,0.0,2.335632949957233,0.0,0.0,76.2896860702271,0.0,20.03274785391756,0.0,0.0,74.32234396897655,15.696043683916264,Low Friction,0.0
Jammu And Kashmir,Kishtwar,0.0,0.0,152.58839278551864,0.0,0.0,303.7946432284561,0.0,2.7097678091259816,0.0,0.0,92.62616596097986,0.0,25.023213168929587,0.0,0.0,97.50941884246402,20.483386828231065,Low Friction,0.0
Jammu And Kashmir,Kulgam,0.0,0.0,40.99017223466124,0.0,0.0,255.03370301365143,0.0,1.5053720580792544,0.0,0.0,77.75908702649899,0.0,8.958163163964405,0.0,0.0,76.40792851473516,15.124625748626682,Low Friction,0.0
Jammu And Kashmir,Kupwara,1006.124031007752,1290.0,99.77091102512972,215770.1945525292,3697.674418604651,298.5484987653404,32.63082722952629,2.13974841007821,4.6992256097583125,39.759131313733306,91.0266306876393,100.0,17.419906580091105,38.19137694894098,100.0,95.23912901296862,80.16780641363596,Very High Friction,2.8579928222631032
Jammu And Kashmir,Leh,0.0,0.0,111.2774806892454,0.0,0.0,78.47165093204042,0.0,2.2639301716168583,0.0,0.0,23.92579436299429,0.0,19.076327409448258,0.0,0.0,0.0,1.658778861572178,Low Friction,0.0
Jammu And Kashmir,Pulwama,0.0,0.0,65.1421173690965,0.0,0.0,304.270223622824,0.0,1.766025856642031,0.0,0.0,92.77116913835117,0.0,12.434940879475183,0.0,0.0,97.71522814490164,19.427416631537014,Low Friction,0.0
Jammu And Kashmir,Punch,472.39685658153246,1018.0,117.975531486153,35934.070596731966,3169.253438113949,297.08070071058523,15.320874699159756,2.336217201645391,0.7826025515767727,34.07730085117201,90.57910302628184,46.9521492403249,20.040541000462284,6.360339241088014,85.70936970999988,94.60393358156323,56.099824183885296,High Friction,1.5782678186871697
Jammu And Kashmir,Rajouri,0.0,0.0,444.97309030191695,0.0,0.0,216.4267702364936,0.0,5.865256181804404,0.0,0.0,65.98793752676201,0.0,67.1132640953865,0.0,0.0,59.700625189744585,17.04467879086122,Low Friction,0.0
Jammu And Kashmir,Ramban,0.0,0.0,372.5341579491341,0.0,0.0,276.1642787718684,0.0,5.083477208041164,0.0,0.0,84.20174248688443,0.0,56.6853642166119,0.0,0.0,85.55226900565086,20.991596230891368,Low Friction,0.0
Jammu And Kashmir,Reasi,0.0,0.0,254.6321352881573,0.0,0.0,258.6422117974751,0.0,3.8110492568447283,0.0,0.0,78.85931160560966,0.0,39.71285443656614,0.0,0.0,77.96952500700833,18.092086196974794,Low Friction,0.0
Jammu And Kashmir,Samba,0.0,0.0,155.7454418647515,0.0,0.0,265.56078032519343,0.0,2.743839467958044,0.0,0.0,80.96876445787386,0.0,25.477684136976002,0.0,0.0,80.96356298548545,17.416403170292917,Low Friction,0.0
Jammu And Kashmir,Shupiyan,0.0,0.0,107.2224942051798,0.0,0.0,212.2807200028822,0.0,2.2201677489917153,0.0,0.0,64.72381801188217,0.0,18.492594440280662,0.0,0.0,57.90640550248214,12.480009925030517,Low Friction,0.0
Jammu And Kashmir,Srinagar,610.4996837444655,1581.0,9.063057080879844,97310.1145038168,3095.8886780518656,243.1962472067764,19.7998547793285,1.1608066909561274,2.1193018948385127,33.28844850807967,74.1498787321354,60.678372141949346,4.3621158531021615,17.223913950057256,83.72529129322656,71.28522255145164,55.609390679925966,High Friction,2.4296931508902295
Jammu And Kashmir,Udhampur,0.0,0.0,44.34067396452592,0.0,0.0,265.2421607839588,0.0,1.541531506029276,0.0,0.0,80.8716182205631,0.0,9.440482483809376,0.0,0.0,80.82567911495363,15.996003136988449,Low Friction,0.0
Jharkhand,Bokaro,882.5830258302583,2710.0,443.0447624410603,252255.1647537949,3884.6863468634688,260.5656949037319,28.624119237797828,5.844445187948256,5.493826118399542,41.769971363756596,79.44577640804958,78.51007258481579,39.146603789400466,31.041232192396595,81.74101928539886,89.76469185314104,69.02603343587508,High Friction,5.169560608296848
Jharkhand,Chatra,356.999112163362,3379.0,262.1785336116546,42411.64858106402,1853.2406037289136,214.5230344124972,11.578270661549467,3.8924918643671695,0.9236767180820511,19.926913021023974,65.40749361733221,31.756815379826715,23.165603224452582,5.218960858748207,38.99562600522442,73.9030288947019,35.79137782292115,Moderate Friction,3.342243074855619
Jharkhand,Deoghar,357.55214878110075,3979.0,236.67333226424333,13712.877178298568,1608.268409148027,176.8776719864684,11.59620686202662,3.617233388194475,0.29865062574267204,17.292856976622335,53.929524319788136,31.806010689197056,20.912011496576515,1.6874366276418467,33.84095582244622,60.934228995234065,31.13709078413077,Moderate Friction,3.4239183150492285
Jharkhand,Dhanbad,603.2820034219941,6429.0,15.395693839235935,70825.34740232324,2431.482345621403,279.4909090808424,19.56576944557038,1.2291500818008823,1.5424942588722594,26.144439699768444,85.2160230805621,53.664881933592746,1.3603346160031866,8.715405513970135,51.16290674690378,96.28441433422459,47.905550142174896,Moderate Friction,8.511393722925035
Jharkhand,Dumka,571.2439418416801,3095.0,103.44229636452276,24329.47346431139,2478.9337641357024,223.6727870057757,18.52670426078493,2.17937091374712,0.5298678300426422,26.654659628878612,68.1972284632149,50.81493981309813,9.1399671864678,2.993860742798052,52.16137276695417,77.05511198979839,43.37744363685665,Moderate Friction,3.7101889748810644
Jharkhand,East Singhbhum,439.1682021584628,3799.0,41.23343048405002,36257.26589394952,3198.7365096077915,209.4160287204164,14.243195955652569,1.5079973616058227,0.789641371840099,34.39431667743241,63.850381379370155,39.06615742577756,3.6433085387204605,4.461633958511914,67.30736007345138,72.14366915852773,43.0917543366263,Moderate Friction,4.524128084146562
Jharkhand,East Singhbum,0.0,1447.0,0.0,0.0,0.0,0.0,0.0,1.0629959249257566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Jharkhand,Garhwa,499.5317002881844,2776.0,208.8613045711005,183377.16039828715,3201.224783861672,220.3948117917604,16.20091768551512,3.317079068382985,3.9937427417881888,34.421071770392146,67.19778267653909,44.43578552980739,18.45459292179281,22.565456767798253,67.35971798747912,75.92585191933122,49.99872331626456,Moderate Friction,3.8357456384123374
Jharkhand,Garhwa *,0.0,0.0,38.53398656740014,0.0,0.0,78.04490780971469,0.0,1.4788642914963366,0.0,0.0,23.7956815379254,0.0,3.404790740034468,0.0,0.0,26.886413819110544,5.34401591390715,Low Friction,0.0
Jharkhand,Giridih,666.3596966413868,7384.0,82.30970132884667,80884.3340779956,1800.013542795233,290.27637651787273,21.61151852425748,1.951302692372923,1.7615673699317644,19.354590673102145,88.50448296310798,59.27595095282595,7.272730746643015,9.953213038444504,37.87562973633698,100.0,47.350852706981925,Moderate Friction,9.662531335867197
Jharkhand,Godda,475.0098231827112,2545.0,264.2975075188849,94076.90814580867,2832.3379174852653,155.81486761675598,15.405618984249722,3.9153603577701093,2.0488863949095535,30.454627000031397,47.50753217266034,42.25444474359007,23.35283178241902,11.576623822735353,59.597652851139294,53.678108251830906,41.51233884082458,Moderate Friction,2.9196877808456145
Jharkhand,Gumla,316.79920477137176,4024.0,412.8719635610013,19492.17288933737,1914.6371769383695,145.46170432824533,10.274498768299773,5.518812838355642,0.42451701089378824,20.58707780031494,44.35088065704571,28.18083719434208,36.480591902775195,2.398607240342566,40.287523993030725,50.111451049923474,31.321377565556894,Moderate Friction,3.4831345398314477
Jharkhand,Hazaribag,0.0,0.0,133.42738632513593,0.0,0.0,241.64668010402025,0.0,2.5029774619972205,0.0,0.0,73.67741990895716,0.0,11.789393465226281,0.0,0.0,83.24710505304992,16.654877604297614,Low Friction,0.0
Jharkhand,Hazaribagh,690.6851910325229,3167.0,113.24991570031784,144691.79466267952,2460.814651089359,269.8236529981449,22.400448099823752,2.285217180807734,3.151220159998621,26.459834418937657,82.2685028188903,61.43982253704666,10.006550025953933,17.805033244185488,51.780112959414936,92.95405166445967,52.02597703511262,High Friction,4.553441184750634
Jharkhand,Jamtara,260.7722685388328,2279.0,90.85491042809328,140310.4945054945,1580.6055287406757,115.83130849265936,8.457421330468872,2.043524714194931,3.0558005032412114,16.99541269945771,35.31665301896129,23.196967460179017,8.02776938667273,17.265892824140955,33.25887741534581,39.90380129522096,26.550755145007567,Moderate Friction,1.672216967679211
Jharkhand,Khunti,355.14250309789344,1614.0,49.81887527278209,15287.806025513437,2327.695167286245,185.48362596157784,11.518056723922516,1.6006536169955126,0.3329507568971513,25.028471232845778,56.55345643616712,31.591660931774147,4.401902328766627,1.8812393277000021,48.97903165677686,63.898973862985834,34.2455065562625,Moderate Friction,1.5274906061021878
Jharkhand,Kodarma,0.0,0.0,90.37173523310156,0.0,0.0,231.58850894882832,0.0,2.038310167323245,0.0,0.0,70.6107106978137,0.0,7.985076933172112,0.0,0.0,79.78207242592099,15.673510320340219,Low Friction,0.0
Jharkhand,Koderma,624.7094801223241,1635.0,93.55033647641618,194008.5889570552,2436.146788990826,277.0525169505156,20.260709898859062,2.072614422470175,4.225282975856597,26.19459398471502,84.47256390780852,55.57096068405344,8.265932174053301,23.873706066684537,51.26105530289299,95.4443900237459,51.77296200951845,High Friction,2.3393337815548616
Jharkhand,Latehar,718.4640522875817,1224.0,508.2271223537631,812645.4619787408,3398.12091503268,172.97028331157608,23.301377999429562,6.54790942720359,17.69847950734774,36.538191410511324,52.738172069371856,63.91088797749808,44.90599478976272,100.0,71.50277846088507,59.58813644655167,70.32209322183498,High Friction,2.378727154995883
